"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 18701.50572129238 18701.50572129238 18850.65572129238 18850.65572129238 None None None
2 66139.02715866127 18701.50572129238 66288.17715866126 18850.65572129238 None None None
3 36852.54442842607 18701.50572129238 37001.69442842607 18850.65572129238 0.03681891799999981 0.04468803899999996 0
4 34321.66166732522 18701.50572129238 34470.81166732522 18850.65572129238 0.0201288970000002 0.040426395999999976 3.524291749
5 31880.864938385082 18701.50572129238 32030.014938385084 18850.65572129238 0.02757243400000009 0.04709224999999995 3.585607732
6 27714.44762733783 18701.50572129238 27863.597627337833 18850.65572129238 0.023553970000000035 0.04241333199999975 3.661198928
7 35323.204447906275 18701.50572129238 35472.35444790628 18850.65572129238 0.025065539999999942 0.04247725299999994 3.727995673
8 33334.53265188987 18701.50572129238 33483.682651889874 18850.65572129238 0.027115710000000348 0.04546610600000012 3.796358833
9 20599.16098462143 18701.50572129238 20748.310984621432 18850.65572129238 0.02241034399999986 0.043634700999999776 3.870087037
10 31166.192695974376 18701.50572129238 31315.342695974377 18850.65572129238 0.023949891 0.04557855100000019 3.936991517
11 29415.9503752829 18701.50572129238 29565.100375282902 18850.65572129238 0.02474583500000005 0.04435652999999995 4.007392356
12 28051.384456273714 18701.50572129238 28200.534456273715 18850.65572129238 0.02405685000000002 0.045865430000000096 4.077367762
13 26939.01984927693 18701.50572129238 27088.169849276932 18850.65572129238 0.0245262180000001 0.04585057199999998 4.148102795
14 19877.193130650296 18701.50572129238 20026.343130650297 18850.65572129238 0.05406871699999982 0.047883473999999815 4.219335098
15 27253.229789665656 18701.50572129238 27402.379789665658 18850.65572129238 0.09597228999999974 0.0634732919999994 4.346418549
16 30459.628196458147 18701.50572129238 30608.778196458148 18850.65572129238 0.09815417700000051 0.06199454799999948 4.506942363
17 29530.154241605658 18701.50572129238 29679.30424160566 18850.65572129238 0.1037231150000002 0.06356398099999971 4.668175773
18 22023.902694882807 18701.50572129238 22173.05269488281 18850.65572129238 0.08980163200000035 0.10696519399999982 4.836577516
19 24449.854914082316 18701.50572129238 24599.004914082318 18850.65572129238 0.058347935999999656 0.11092352400000038 5.034536273
20 21627.489653526925 18701.50572129238 21776.639653526927 18850.65572129238 0.05787929099999989 0.11848414800000029 5.205068658
21 20215.83401684165 18701.50572129238 20364.984016841652 18850.65572129238 0.06124363600000038 0.11725676399999951 5.382603484
22 24060.019520958664 18701.50572129238 24209.169520958665 18850.65572129238 0.06424903000000004 0.12001661499999994 5.563966989
23 21460.98380266527 18701.50572129238 21610.13380266527 18850.65572129238 0.07009224300000039 0.12072808399999957 5.74940251
24 23617.907280222087 18701.50572129238 23767.05728022209 18850.65572129238 0.06161016300000011 0.12611248099999983 5.941793046
25 22219.431965619748 18701.50572129238 22368.58196561975 18850.65572129238 0.0721694829999997 0.12789142699999978 6.130754782
26 19836.1104903483 18701.50572129238 19985.2604903483 18850.65572129238 0.06938390899999991 0.12739039199999969 6.332660242
27 27048.42184229392 18701.50572129238 27197.57184229392 18850.65572129238 0.07152049500000057 0.13186845199999997 6.530705218
28 18202.267462827607 18202.267462827607 18351.41746282761 18351.41746282761 0.06754311700000049 0.1297693560000006 6.735865075
29 19459.990405141376 18202.267462827607 19609.140405141377 18351.41746282761 0.07088255700000001 0.12875554599999983 6.934420903
30 17485.435354629957 17485.435354629957 17634.58535462996 17634.58535462996 0.07158041599999976 0.13058871200000066 7.135278312
31 18902.566729743037 17485.435354629957 19051.71672974304 17634.58535462996 0.06784839399999942 0.13191181899999993 7.338651933
32 20682.02612239864 17485.435354629957 20831.176122398643 17634.58535462996 0.06544619800000007 0.14032964400000036 7.539421366
33 25525.891788447694 17485.435354629957 25675.041788447696 17634.58535462996 0.06602879700000042 0.12571856699999984 7.746539741
34 19342.135365914783 17485.435354629957 19491.285365914784 17634.58535462996 0.07223670300000151 0.1255066789999999 7.93960697
35 18535.455247752187 17485.435354629957 18684.605247752188 17634.58535462996 0.06339721500000017 0.12452588599999892 8.13869401
36 17904.665384359363 17485.435354629957 18053.815384359365 17634.58535462996 0.06436122499999897 0.12242172600000067 8.327726195
37 21426.6675622144 17485.435354629957 21575.8175622144 17634.58535462996 0.0646858599999991 0.13005177199999984 8.515634664
38 17094.70967588364 17094.70967588364 17243.859675883643 17243.859675883643 0.09660381000000129 0.1267905460000005 8.711579108
39 23116.920430281974 17094.70967588364 23266.070430281976 17243.859675883643 0.12090423699999953 0.33342380199999866 8.936445184
40 21234.680053457465 17094.70967588364 21383.830053457466 17243.859675883643 0.09867244700000022 0.1938106709999996 9.392087123
41 24886.891813051992 17094.70967588364 25036.041813051994 17243.859675883643 0.10127441099999857 0.18884001900000058 9.685811953
42 16044.723788067813 16044.723788067813 16193.873788067813 16193.873788067813 0.10458889400000082 0.19738429799999935 9.977463745
43 21125.97551867745 16044.723788067813 21275.12551867745 16193.873788067813 0.10568333699999855 0.20066102300000033 10.280994868
44 18765.500550818175 16044.723788067813 18914.650550818176 16193.873788067813 0.10787341999999889 0.19980903199999922 10.588535733
45 15706.647839575215 15706.647839575215 15855.797839575214 15855.797839575214 0.09732745900000062 0.20903106799999982 10.89749101
46 24255.99958055075 15706.647839575215 24405.14958055075 15855.797839575214 0.09978905799999893 0.19515866499999923 11.205106226
47 16928.0461647129 15706.647839575215 17077.196164712903 15855.797839575214 0.10300598099999903 0.19895712599999982 11.501298751
48 17370.16014694178 15706.647839575215 17519.31014694178 15855.797839575214 0.10881724000000048 0.20553601599999993 11.804591931
49 16783.017011578017 15706.647839575215 16932.167011578018 15855.797839575214 0.10564670800000009 0.20509327700000135 12.120169702
50 16228.901276373734 15706.647839575215 16378.051276373733 15855.797839575214 0.10976957499999962 0.20938575199999931 12.432925205
51 15050.105102948683 15050.105102948683 15199.255102948682 15199.255102948682 0.12293846400000064 0.3015997539999997 12.753424426
52 18238.838345549448 15050.105102948683 18387.98834554945 15199.255102948682 0.0959846320000004 0.24148132500000052 13.180411026
53 14722.737305035182 14722.737305035182 14871.887305035181 14871.887305035181 0.09725448900000089 0.1987953959999995 13.519294154
54 15552.470042554736 14722.737305035182 15701.620042554736 14871.887305035181 0.09549344900000101 0.1885997770000003 13.816787724
55 17167.972296761975 14722.737305035182 17317.122296761976 14871.887305035181 0.09519616299999889 0.1929663080000008 14.102277856
56 15206.29036924836 14722.737305035182 15355.44036924836 14871.887305035181 0.09558281500000021 0.19285343699999835 14.391599933
57 15815.290892055837 14722.737305035182 15964.440892055836 14871.887305035181 0.09527294399999953 0.1923951119999998 14.681417156
58 19353.53330431391 14722.737305035182 19502.683304313912 14871.887305035181 0.13022752699999884 0.1903011509999999 14.970359849
59 19783.069825424453 14722.737305035182 19932.219825424454 14871.887305035181 0.0992631639999999 0.19933708800000005 15.292298804
60 15041.306266449292 14722.737305035182 15190.456266449291 14871.887305035181 0.10056456700000105 0.20089826899999963 15.592407769
61 16237.064496168341 14722.737305035182 16386.21449616834 14871.887305035181 0.10068353899999849 0.20156923499999913 15.895054657
62 16342.84600954093 14722.737305035182 16491.99600954093 14871.887305035181 0.0960845120000009 0.20104355399999818 16.198546593
63 14560.404696560843 14560.404696560843 14709.554696560843 14709.554696560843 0.14700603300000026 0.19194209599999823 16.496875671
64 14877.223023971828 14560.404696560843 15026.373023971828 14709.554696560843 0.06745796499999912 0.181471430000002 16.841356063
65 14108.697617053936 14108.697617053936 14257.847617053936 14257.847617053936 0.08102604299999783 0.8895659249999994 17.091479593
66 13634.696673989145 13634.696673989145 13783.846673989145 13783.846673989145 0.07708930400000114 0.17271235000000118 18.064040391
67 14551.75911998172 13634.696673989145 14700.90911998172 13783.846673989145 0.07767762599999983 0.15038867199999828 18.315048685
68 13218.394019870437 13218.394019870437 13367.544019870436 13367.544019870436 0.08416811600000074 0.19161495600000222 18.544694109
69 23633.215090943977 13218.394019870437 23782.36509094398 13367.544019870436 0.06731680100000048 0.13413023100000032 18.821802277
70 13762.254559013258 13218.394019870437 13911.404559013257 13367.544019870436 0.0655916829999974 0.13996450599999832 19.024487963
