"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 96836181.35991257 96836181.35991257 96835560.24991257 96835560.24991257 None None None
2 222100577.0170692 96836181.35991257 222099955.90706918 96835560.24991257 None None None
3 1362891171.566719 96836181.35991257 1362890550.4567192 96835560.24991257 None None None
4 1692342322.160485 96836181.35991257 1692341701.0504851 96835560.24991257 None None None
5 257259510.10695022 96836181.35991257 257258888.9969502 96835560.24991257 None None None
6 934765744.0368747 96836181.35991257 934765122.9268746 96835560.24991257 None None None
7 280700436.9847327 96836181.35991257 280699815.8747327 96835560.24991257 None None None
8 132217012.21184218 96836181.35991257 132216391.10184218 96835560.24991257 None None None
9 176820000.8914263 96836181.35991257 176819379.78142628 96835560.24991257 None None None
10 229146674.2645313 96836181.35991257 229146053.1545313 96835560.24991257 None None None
