"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 15.850160352191573 15.850160352191573 56.630160352191574 56.630160352191574 None None None
2 4.211188211890899 4.211188211890899 44.9911882118909 44.9911882118909 None None None
3 68.24664573413955 4.211188211890899 109.02664573413955 44.9911882118909 0.0245399260000001 0.02172717299999949 0
4 52.99015205952898 4.211188211890899 93.77015205952898 44.9911882118909 0.026003645000000297 0.0628307389999998 4.835585952
5 2.2875738451123553 2.2875738451123553 43.067573845112356 43.067573845112356 0.09929909499999923 0.06477350499999979 4.925591457
6 23.84899269821446 2.2875738451123553 64.62899269821446 43.067573845112356 0.033675132999999136 0.07748957400000034 5.091000596
7 21.610354751854643 2.2875738451123553 62.390354751854645 43.067573845112356 0.033005226999999415 0.07575607099999981 5.203589478
8 7.126737134871334 2.2875738451123553 47.906737134871335 43.067573845112356 0.054358372000000266 0.07691120899999948 5.315796837
9 24.429589049890083 2.2875738451123553 65.20958904989008 43.067573845112356 0.02977860999999926 0.07606473900000044 5.448504061
10 39.082783142601286 2.2875738451123553 79.86278314260129 43.067573845112356 0.036075038999999975 0.08160396799999958 5.555776172
11 21.772659897681535 2.2875738451123553 62.55265989768154 43.067573845112356 0.031082441999999766 0.07952396299999975 5.675740652
12 62.57481640351463 2.2875738451123553 103.35481640351463 43.067573845112356 0.031469774000000506 0.07915195299999933 5.788306526
13 9.126802804994895 2.2875738451123553 49.906802804994896 43.067573845112356 0.03112425000000041 0.080204728 5.900520531
14 4.603635259756842 2.2875738451123553 45.38363525975684 43.067573845112356 0.03920066600000016 0.08083192399999994 6.013510251
15 18.235047926401002 2.2875738451123553 59.015047926401 43.067573845112356 0.03332148199999985 0.0848410959999999 6.137307118
16 26.971187532480855 2.2875738451123553 67.75118753248086 43.067573845112356 0.03302714600000023 0.08877923100000018 6.257045515
17 10.955360281260027 2.2875738451123553 51.73536028126003 43.067573845112356 0.0353228200000002 0.0910792709999999 6.380437742
18 10.597792692822807 2.2875738451123553 51.37779269282281 43.067573845112356 0.036533142000000574 0.09841587299999954 6.508664528
19 17.16937849199688 2.2875738451123553 57.94937849199688 43.067573845112356 0.03796683000000023 0.10268359199999999 6.645316408
20 27.698568942523764 2.2875738451123553 68.47856894252376 43.067573845112356 0.045782124999999674 0.09056549299999972 6.788056957
21 2.4780349719420585 2.2875738451123553 43.25803497194206 43.067573845112356 0.03654374600000043 0.12421545599999995 6.926784037
22 8.347364161065599 2.2875738451123553 49.1273641610656 43.067573845112356 0.03538116600000052 0.09123692699999975 7.089874455
23 1.8474432343958824 1.8474432343958824 42.627443234395884 42.627443234395884 0.036955080999999446 0.0970865329999997 7.218130517
24 4.781198772460215 1.8474432343958824 45.561198772460216 42.627443234395884 0.03708467399999993 0.09215682099999967 7.354023579
25 8.671636368155475 1.8474432343958824 49.45163636815548 42.627443234395884 0.03729878600000003 0.09651189900000023 7.485068705
26 29.05593903857458 1.8474432343958824 69.83593903857458 42.627443234395884 0.03826388299999994 0.10191510900000011 7.620726774
27 17.94909502778743 1.8474432343958824 58.72909502778743 42.627443234395884 0.03912977700000031 0.09718260200000017 7.763070396
28 55.80884576933887 1.8474432343958824 96.58884576933887 42.627443234395884 0.040055482999999725 0.10464498399999922 7.901133094
29 12.999746823757121 1.8474432343958824 53.77974682375712 42.627443234395884 0.03971691599999971 0.09983689000000062 8.047987311
30 7.276247787435921 1.8474432343958824 48.05624778743592 42.627443234395884 0.03871744000000099 0.10261116999999942 8.189391655
31 1.8662665232816948 1.8474432343958824 42.646266523281696 42.627443234395884 0.04023716500000063 0.10211689499999999 8.332653921
32 2.047065659344767 1.8474432343958824 42.82706565934477 42.627443234395884 0.03924371000000093 0.10080088900000028 8.476806008
33 21.965210197291945 1.8474432343958824 62.74521019729195 42.627443234395884 0.03962523499999904 0.10271180999999885 8.618988269
34 5.155484734364869 1.8474432343958824 45.93548473436487 42.627443234395884 0.039607563999998874 0.10185474499999891 8.763581294
35 13.933958918030328 1.8474432343958824 54.71395891803033 42.627443234395884 0.03913619799999957 0.10379946800000006 8.906810185
36 23.185908201642036 1.8474432343958824 63.96590820164204 42.627443234395884 0.039024154999999894 0.10409525500000072 9.051587182
37 19.878093609956636 1.8474432343958824 60.65809360995664 42.627443234395884 0.04751699400000042 0.10358677800000038 9.196590036
38 29.22714214005798 1.8474432343958824 70.00714214005798 42.627443234395884 0.05675162200000017 0.14725362099999906 9.350042984
39 22.01637036661277 1.8474432343958824 62.79637036661277 42.627443234395884 0.15010595999999943 0.14769206799999957 9.556488067
40 26.166968703333822 1.8474432343958824 66.94696870333382 42.627443234395884 0.08051535799999954 1.2007712119999994 9.857370543
41 7.162612195721657 1.8474432343958824 47.94261219572166 42.627443234395884 0.09501148100000023 0.21645929900000027 11.140792559
42 7.9403958858681705 1.8474432343958824 48.72039588586817 42.627443234395884 0.07843387099999966 0.2374971119999998 11.454889516
43 9.216922374351995 1.8474432343958824 49.996922374351996 42.627443234395884 0.08225007499999926 0.22573746399999983 11.773285962
44 4.535459326327157 1.8474432343958824 45.31545932632716 42.627443234395884 0.08421581099999997 0.2361832530000001 12.083596958
45 8.298411950202393 1.8474432343958824 49.078411950202394 42.627443234395884 0.0804682200000002 0.2299392779999998 12.406463681
46 8.583540746726129 1.8474432343958824 49.36354074672613 42.627443234395884 0.11691500699999935 0.23485388699999987 12.71881148
47 2.709422022916904 1.8474432343958824 43.489422022916905 42.627443234395884 0.08180298500000127 0.24840560099999998 13.073496788
