"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 12.09654701721712 12.09654701721712 322.7165470172171 322.7165470172171 None None None
2 4.651692137674388 4.651692137674388 315.2716921376744 315.2716921376744 None None None
3 39.781273204728905 4.651692137674388 350.4012732047289 315.2716921376744 0.02416129900000019 0.02945638699999975 0
4 0.699949854060776 0.699949854060776 311.3199498540608 311.3199498540608 0.025166715000000117 0.06588482899999981 4.696662062
5 14.74782901813768 0.699949854060776 325.3678290181377 311.3199498540608 0.029502894000000168 0.06603428299999958 4.788957545
6 27.281901416044832 0.699949854060776 337.90190141604484 311.3199498540608 0.03125087699999973 0.07783603899999925 4.885729277
7 38.84480144913812 0.699949854060776 349.4648014491381 311.3199498540608 0.0347051709999997 0.07958741100000033 4.996175629
8 5.584819116935819 0.699949854060776 316.2048191169358 311.3199498540608 0.10618303499999993 0.07666394700000012 5.112066265
9 28.361256621133066 0.699949854060776 338.98125662113307 311.3199498540608 0.032890890000000006 0.07916594500000063 5.296444798
10 10.146666491346537 0.699949854060776 320.76666649134654 311.3199498540608 0.029446390000000378 0.08943330900000035 5.409962722
11 38.25702059454807 0.699949854060776 348.87702059454807 311.3199498540608 0.031033456000000292 0.08328402699999948 5.530375124
12 41.210843176518324 0.699949854060776 351.83084317651833 311.3199498540608 0.03299934199999921 0.08037007999999979 5.646674144
13 7.94889133749831 0.699949854060776 318.5688913374983 311.3199498540608 0.045900979000000675 0.08206467199999956 5.761542143
14 50.235643869734076 0.699949854060776 360.8556438697341 311.3199498540608 0.03892875000000018 0.10032335100000012 5.892158388
15 6.654867722244717 0.699949854060776 317.2748677222447 311.3199498540608 0.033666799999999775 0.08899049600000009 6.033289459
16 2.0718345723599327 0.699949854060776 312.69183457235994 311.3199498540608 0.03346717099999985 0.09272137299999983 6.157767452
