"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 115.04597116540698 115.04597116540698 22.395971165406976 22.395971165406976 None None None
2 168.1259275637674 115.04597116540698 75.47592756376739 22.395971165406976 None None None
3 60.983950175361485 60.983950175361485 -31.66604982463852 -31.66604982463852 None None None
4 136.31465635976758 60.983950175361485 43.66465635976758 -31.66604982463852 None None None
5 169.5011009343363 60.983950175361485 76.8511009343363 -31.66604982463852 None None None
6 188.31165685524078 60.983950175361485 95.66165685524078 -31.66604982463852 None None None
7 132.12673473461555 60.983950175361485 39.47673473461555 -31.66604982463852 None None None
8 149.4238352255844 60.983950175361485 56.773835225584406 -31.66604982463852 None None None
9 91.6543098888879 60.983950175361485 -0.9956901111121113 -31.66604982463852 None None None
10 155.12491751917483 60.983950175361485 62.474917519174824 -31.66604982463852 None None None
11 294.0010157129499 60.983950175361485 201.35101571294987 -31.66604982463852 0.2547674310000003 0.19903501499999976 0
12 155.1408879709563 60.983950175361485 62.490887970956294 -31.66604982463852 0.1891800210000003 0.21824551800000025 3.896128632
13 154.65156947178957 60.983950175361485 62.001569471789566 -31.66604982463852 0.3876242000000003 0.23535467099999963 4.304703878
14 17.372205118832497 17.372205118832497 -75.27779488116751 -75.27779488116751 0.5174035579999998 0.3030844899999998 4.990545119
15 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.3050291739999995 0.29947558299999955 5.812498403
16 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.2803063959999994 0.47386921500000057 6.639173828
17 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.30006894599999967 0.46666038000000043 7.500979908
18 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.2120896020000007 0.3354013120000001 8.305114735
19 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.2200688339999992 0.26783970700000026 8.853984832
20 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.31934530099999847 0.3171795460000002 9.343256883
21 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.3043950879999997 0.3149568719999998 9.981202209
22 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.22336033200000038 0.43950954600000003 10.602177644
23 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.2152447620000011 0.2734509860000003 11.266420208
24 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.22954300800000027 0.2849018440000002 11.756623221
25 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.3139699829999998 0.3128315050000001 12.272504735
26 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.3853088030000009 0.2997083309999997 12.900922576
27 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.29167394999999985 0.6255112659999984 13.587330877
28 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.3600654859999999 0.6018205930000011 14.505957675
29 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.3982172679999998 0.541890148000002 15.469456276
30 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.31302212800000007 0.5471160620000006 16.411752946
31 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.3784356500000001 0.6122370000000004 17.273319488
32 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.1961412150000008 0.8804458700000026 18.265377647
33 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.5786060869999972 1.0501783919999994 19.343647813
34 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.2122912570000004 0.38591833099999917 20.97367577
35 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.42171710999999945 0.3023285020000017 21.57332111
36 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.313689489999998 0.3587805589999995 22.298779475
37 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.2168716549999985 0.28175661200000235 22.972653999
38 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.29922952300000105 0.2975340800000019 23.472680953
39 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.21003721800000008 0.26585394299999976 24.070922606
40 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.21336249699999854 0.2730021210000011 24.548165182
41 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.30482338499999884 0.29925366799999864 25.036139374
42 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.6847906450000032 0.3015404110000013 25.641713369
43 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.21393082600000213 0.30179054999999977 26.629443662
44 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.20736149600000076 0.2661486659999994 27.146530777
45 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.21081139899999712 0.2685557530000011 27.621372229
46 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.20802732099999943 0.26971942999999854 28.102142112
47 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.21703741800000032 0.26720164099999977 28.58121036
48 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.4631455070000001 0.5928713689999974 29.066896858
49 314.44680320000003 17.372205118832497 221.79680320000003 -75.27779488116751 0.31001307300000036 0.3627652529999992 30.126288565
