"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 228544.77006749786 228544.77006749786 228693.92006749785 228693.92006749785 None None None
2 420440.14611304435 228544.77006749786 420589.2961130444 228693.92006749785 None None None
3 245002.2117890036 228544.77006749786 245151.3617890036 228693.92006749785 None None None
4 55439.98357093898 55439.98357093898 55589.13357093898 55589.13357093898 None None None
5 333942.02121534856 55439.98357093898 334091.1712153486 55589.13357093898 None None None
6 470943.70559844165 55439.98357093898 471092.8555984417 55589.13357093898 None None None
7 297577.54134478833 55439.98357093898 297726.69134478836 55589.13357093898 None None None
8 489212.399898953 55439.98357093898 489361.549898953 55589.13357093898 None None None
9 292678.8920586991 55439.98357093898 292828.0420586991 55589.13357093898 None None None
10 689864.0631425864 55439.98357093898 690013.2131425864 55589.13357093898 None None None
