"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 161612470.3878827 161612470.3878827 161612765.56788272 161612765.56788272 None None None
2 69730735.85381405 69730735.85381405 69731031.03381406 69731031.03381406 None None None
3 255332951.59576184 69730735.85381405 255333246.77576184 69731031.03381406 None None None
4 962140717.196425 69730735.85381405 962141012.3764249 69731031.03381406 None None None
5 730822896.8626392 69730735.85381405 730823192.0426391 69731031.03381406 None None None
6 133016044.13586292 69730735.85381405 133016339.31586292 69731031.03381406 None None None
7 1731232174.7069595 69730735.85381405 1731232469.8869596 69731031.03381406 None None None
8 1582111780.932499 69730735.85381405 1582112076.112499 69731031.03381406 None None None
9 161559029.26250315 69730735.85381405 161559324.44250315 69731031.03381406 None None None
10 565046776.1105536 69730735.85381405 565047071.2905536 69731031.03381406 None None None
11 202955205.292783 69730735.85381405 202955500.472783 69731031.03381406 0.5317405119999998 0.34201264199999937 0
12 33915322604.558113 69730735.85381405 33915322899.738113 69731031.03381406 0.6134198319999999 0.25761116400000006 6.180099667
13 111844718.20414482 69730735.85381405 111845013.38414483 69731031.03381406 0.49850056899999995 0.5499914860000006 7.052491865
14 31541555.14975103 31541555.14975103 31541850.32975103 31541850.32975103 0.5098347949999997 0.38739354100000156 8.102844525
15 361821143.4627218 31541555.14975103 361821438.64272183 31541850.32975103 0.899429640000001 0.3829989489999992 9.275421651
16 361471539.60371935 31541555.14975103 361471834.78371936 31541850.32975103 0.2927911509999994 0.5308670590000002 10.561687587
17 111507191.31987989 31541555.14975103 111507486.4998799 31541850.32975103 0.5652241839999999 0.3798651040000003 11.386559718
18 165184404.99579692 31541555.14975103 165184700.17579693 31541850.32975103 0.3742081639999988 0.34161157399999986 12.58396393
19 2143432665.521209 31541555.14975103 2143432960.701209 31541850.32975103 0.30797429599999937 0.5133780039999998 13.301663577
20 151793753.56419078 31541555.14975103 151794048.74419078 31541850.32975103 0.29375889599999994 0.4646997509999995 14.124995836
21 6426944039.221186 31541555.14975103 6426944334.401186 31541850.32975103 0.2966015750000004 0.5182199680000004 14.885088862
22 167873237.14144897 31541555.14975103 167873532.32144898 31541850.32975103 0.3005857580000004 0.4727259220000022 15.701367647
23 90027597.8343392 31541555.14975103 90027893.01433921 31541850.32975103 0.7047615289999989 0.6288964980000031 16.476181476
24 2184808258.366561 31541555.14975103 2184808553.546561 31541850.32975103 0.6554608499999972 0.8112082520000001 17.810692647
25 245893404.10441205 31541555.14975103 245893699.28441206 31541850.32975103 0.3891127799999978 0.7094446429999977 19.280104801
26 157789654.08492076 31541555.14975103 157789949.26492077 31541850.32975103 0.513953781999998 1.3753266600000025 20.380204333
27 195050345.12735316 31541555.14975103 195050640.30735317 31541850.32975103 0.5658250149999979 0.6049535759999998 22.27080207
28 110419692.1172922 31541555.14975103 110419987.2972922 31541850.32975103 0.5349558650000006 0.6491745070000015 23.442723557
29 70062004.5249026 31541555.14975103 70062299.7049026 31541850.32975103 0.31094142000000247 0.8503645829999975 24.628111257
30 475458693.5789364 31541555.14975103 475458988.7589364 31541850.32975103 0.5987525429999998 0.7927656389999989 25.790938188
31 72217504.72659878 31541555.14975103 72217799.90659879 31541850.32975103 0.21550942600000056 1.558307955 27.183552593
32 82692415.9052776 31541555.14975103 82692711.0852776 31541850.32975103 0.20685450399999894 3.0823312139999963 28.958329427
33 162982896.85805774 31541555.14975103 162983192.03805774 31541850.32975103 0.20338456599999688 0.24485415299999858 32.248880393
34 333004175.76987 31541555.14975103 333004470.94987 31541850.32975103 0.20263920299999683 0.2521962280000025 32.698516006
35 805513677.795334 31541555.14975103 805513972.9753339 31541850.32975103 0.20947969400000233 0.26456779299999766 33.154641005
36 138017126.70512703 31541555.14975103 138017421.88512704 31541850.32975103 0.20845975900000013 0.2717088719999978 33.630213908
37 238461969.4353837 31541555.14975103 238462264.6153837 31541850.32975103 0.21083043699999848 0.26467762700000463 34.111646309
38 112290918.35527262 31541555.14975103 112291213.53527263 31541850.32975103 0.32413847899999837 0.2956375370000046 34.588573819
39 423984299.04653925 31541555.14975103 423984594.22653925 31541850.32975103 0.20687448799999686 0.23240262099999853 35.209587571
40 123674370.0910583 31541555.14975103 123674665.2710583 31541850.32975103 0.32781952799999914 0.31955369599999983 35.65018208
41 186105543.5319194 31541555.14975103 186105838.7119194 31541850.32975103 0.2619607840000029 0.29094460800000377 36.299140924
42 3589694205.348078 31541555.14975103 3589694500.5280776 31541850.32975103 0.35013106199999555 0.4112667220000006 36.854123444
43 96328358.1760602 31541555.14975103 96328653.3560602 31541850.32975103 0.22140512499999687 0.32726365399999935 37.616720081
44 154635057.1571215 31541555.14975103 154635352.33712152 31541850.32975103 0.22130369799999983 0.30219654799999773 38.166986841
45 105766649.85975692 31541555.14975103 105766945.03975692 31541850.32975103 0.3475778900000037 0.3710156650000016 38.691999919
46 131893179.16614142 31541555.14975103 131893474.34614143 31541850.32975103 0.4417744309999989 0.6256781390000015 39.412089259
47 6910981437.316102 31541555.14975103 6910981732.496102 31541850.32975103 0.29569496000000584 0.6126243709999954 40.481130528
48 122033114.44307548 31541555.14975103 122033409.62307549 31541850.32975103 1.147280582999997 1.3741923589999985 41.391082677
49 416496451.0699768 31541555.14975103 416496746.2499768 31541850.32975103 0.3003373650000043 0.44284093199999575 43.913614026
50 5985685299.169077 31541555.14975103 5985685594.349077 31541850.32975103 0.21422197399999732 0.3620413900000017 44.658283652
51 242782786.0717993 31541555.14975103 242783081.25179932 31541850.32975103 0.22062540200000313 0.3919257760000008 45.236135522
52 310027543.3499422 31541555.14975103 310027838.5299422 31541850.32975103 0.2130469390000016 0.36127535899999685 45.850095945
53 76141355.8875837 31541555.14975103 76141651.06758371 31541850.32975103 0.3104487389999946 0.3060741040000039 46.425871556
54 243206209.21664158 31541555.14975103 243206504.39664158 31541850.32975103 0.21549737899999855 0.2809796830000053 47.043783566
55 111868993.03809409 31541555.14975103 111869288.2180941 31541850.32975103 0.3068617309999979 0.31621882999999684 47.541658674
56 291014769.88423246 31541555.14975103 291015065.06423247 31541850.32975103 0.21643257299999874 0.2803307289999992 48.166148674
57 115248306.84980188 31541555.14975103 115248602.02980189 31541850.32975103 0.2151492260000012 0.2833965009999986 48.664268203
58 32969431.144504197 31541555.14975103 32969726.324504197 31541850.32975103 0.4758656459999955 0.4120622020000013 49.164268657
59 157610944.2419854 31541555.14975103 157611239.42198542 31541850.32975103 0.4553256160000032 1.2380367249999935 50.057609652
60 144273051.1879631 31541555.14975103 144273346.3679631 31541850.32975103 0.679242416000001 0.6966496249999992 51.752155552
61 80017532.7149107 31541555.14975103 80017827.89491071 31541850.32975103 0.49954969999999577 0.6262140609999989 53.130716705
62 107187634.23839232 31541555.14975103 107187929.41839233 31541850.32975103 0.36216646699999444 0.6988321440000007 54.257536187
63 103326864.26857926 31541555.14975103 103327159.44857927 31541850.32975103 0.39990859299999926 0.6063628750000021 55.31974619
64 108095698.45194758 31541555.14975103 108095993.63194759 31541850.32975103 0.41474113999999673 0.5871607580000031 56.327162522
65 88798334.30722846 31541555.14975103 88798629.48722847 31541850.32975103 0.4916151640000024 0.6519683799999996 57.330219702
66 58093428.42822354 31541555.14975103 58093723.60822354 31541850.32975103 0.399668185000003 0.5933694709999955 58.475196781
67 289015431.00383395 31541555.14975103 289015726.18383396 31541850.32975103 0.49083032400000093 3.1283531069999952 59.469459609
68 166169816.82371497 31541555.14975103 166170112.00371498 31541850.32975103 0.40570153900000605 0.9280142270000056 63.089852134
69 95016060.18330729 31541555.14975103 95016355.3633073 31541850.32975103 0.26819392900000594 3.554065041000001 64.424959977
70 66163112.592531145 31541555.14975103 66163407.772531144 31541850.32975103 0.3068730560000006 5.143442355999994 68.248285953
71 65260478.86438899 31541555.14975103 65260774.04438899 31541850.32975103 0.3480701350000004 1.3291780540000104 73.699748466
72 349882864.2784479 31541555.14975103 349883159.45844793 31541850.32975103 0.32381252300000085 4.032468175000005 75.378324511
73 197723218.93854642 31541555.14975103 197723514.11854643 31541850.32975103 0.21037551899999585 0.2950822990000006 79.735918016
74 1045447801.9973129 31541555.14975103 1045448097.1773129 31541850.32975103 0.21261863899999867 0.2779124550000063 80.242762726
75 92836350.29921862 31541555.14975103 92836645.47921863 31541850.32975103 0.2208299689999933 0.29324341499999207 80.73463992
76 137388430.2833987 31541555.14975103 137388725.4633987 31541850.32975103 0.22498309999998867 0.2932178359999966 81.250228047
77 62075471.645882905 31541555.14975103 62075766.825882904 31541850.32975103 0.317961940999993 0.3258162590000069 81.76986838
78 117922824.82177511 31541555.14975103 117923120.00177512 31541850.32975103 0.3759424190000118 0.6267506039999944 82.415065516
79 163383606.03548026 31541555.14975103 163383901.21548027 31541850.32975103 0.23979294899999104 5.420100852999994 83.418901499
80 118433777.48843835 31541555.14975103 118434072.66843836 31541850.32975103 0.5747464500000063 5.563694675999997 89.079940884
81 210678790.17717582 31541555.14975103 210679085.35717583 31541850.32975103 0.681789749999993 2.2709568100000013 95.219429345
82 151793081.68403167 31541555.14975103 151793376.86403167 31541850.32975103 0.3185437209999975 1.0380314060000018 98.173448209
83 84349051.00106286 31541555.14975103 84349346.18106286 31541850.32975103 0.3101257590000017 0.37150068400001146 99.53151812
84 160935847.9080584 31541555.14975103 160936143.0880584 31541850.32975103 0.32567409799999325 0.3329386820000053 100.214676359
85 162478786.17697296 31541555.14975103 162479081.35697296 31541850.32975103 0.2260522689999931 0.2981155669999964 100.874703822
86 62144508.88729565 31541555.14975103 62144804.06729565 31541850.32975103 0.334325561 0.3308594129999989 101.400384786
87 70031294.20940965 31541555.14975103 70031589.38940966 31541850.32975103 0.23027534699998853 0.31640760099999454 102.066940878
88 214814201.59896204 31541555.14975103 214814496.77896205 31541850.32975103 0.2352414270000054 0.3068423769999953 102.615033114
89 183787400.40391386 31541555.14975103 183787695.58391386 31541850.32975103 0.5128156250000018 0.30680593499999986 103.158593339
90 98562019.05799806 31541555.14975103 98562314.23799807 31541850.32975103 1.0535764269999959 0.6982905979999998 103.979331495
91 234240238.23464274 31541555.14975103 234240533.41464275 31541850.32975103 0.6636441959999928 0.7747773099999904 105.735330787
92 287719011.9085519 31541555.14975103 287719307.0885519 31541850.32975103 0.3916371649999917 1.7813926080000044 107.174613673
93 98072349.22774644 31541555.14975103 98072644.40774645 31541850.32975103 0.8443062160000068 3.8701396809999977 109.348387032
94 136757369.8376484 31541555.14975103 136757665.0176484 31541850.32975103 0.3638813409999955 0.8926495099999983 114.064499956
95 368746840.87852216 31541555.14975103 368747136.05852216 31541850.32975103 0.37789026700001216 0.4065151429999929 115.322416307
96 242616442.2664783 31541555.14975103 242616737.4464783 31541850.32975103 0.6397123139999934 0.7809831830000036 116.108405984
97 107517255.30868557 31541555.14975103 107517550.48868558 31541850.32975103 0.6272464710000065 0.6457467629999911 117.530073835
98 585942552.961438 31541555.14975103 585942848.1414379 31541850.32975103 2.5389435110000136 7.907974421999995 118.804418245
99 378081174.840913 31541555.14975103 378081470.020913 31541850.32975103 0.5960505379999859 1.3011058149999997 129.252579445
100 742253408.4164466 31541555.14975103 742253703.5964465 31541850.32975103 0.4135078619999888 0.8375300210000205 131.151189827
101 513547756.972772 31541555.14975103 513548052.152772 31541850.32975103 0.8206609309999919 1.4638457369999855 132.403659509
102 624481814.2758207 31541555.14975103 624482109.4558207 31541850.32975103 0.9758740050000085 3.6775013749999914 134.689413028
103 599469653.1513518 31541555.14975103 599469948.3313518 31541850.32975103 0.9010952190000125 1.657235307999997 139.343804449
104 89578445.20754738 31541555.14975103 89578740.38754739 31541850.32975103 1.0699196340000015 8.996096676000008 141.903629032
105 248546306.6594303 31541555.14975103 248546601.8394303 31541850.32975103 0.7261177560000078 0.8210892440000066 151.970905844
106 241473081.47001174 31541555.14975103 241473376.65001175 31541850.32975103 0.6775849599999901 6.763441517000018 153.519712738
107 559163820.6944455 31541555.14975103 559164115.8744454 31541850.32975103 0.47371173499999486 0.6088087310000105 160.962287875
108 263827881.36242986 31541555.14975103 263828176.54242986 31541850.32975103 0.7676699339999971 0.7105552989999921 162.046307404
109 360412153.93153536 31541555.14975103 360412449.1115354 31541850.32975103 0.500675522999984 0.6365811979999876 163.525996726
110 396250966.5430895 31541555.14975103 396251261.7230895 31541850.32975103 0.5119970060000014 0.6620825059999902 164.664796376
111 63931029.450661056 31541555.14975103 63931324.630661055 31541850.32975103 0.537594447999993 0.6786338869999895 165.840472154
112 191646595.3985206 31541555.14975103 191646890.5785206 31541850.32975103 0.9092968340000027 0.8774491689999877 167.060945656
113 79687643.83390221 31541555.14975103 79687939.01390222 31541850.32975103 0.7046732359999908 4.103353480999999 168.848923097
114 80450564.44342963 31541555.14975103 80450859.62342964 31541850.32975103 0.6579476720000059 2.2092151909999984 173.658417428
115 94798687.76822957 31541555.14975103 94798982.94822958 31541850.32975103 0.48364186500000983 0.6273142189999987 176.526942197
116 945054169.9583309 31541555.14975103 945054465.1383308 31541850.32975103 0.506375324000004 0.6560317429999998 177.63929186
117 2443672542.2958584 31541555.14975103 2443672837.475858 31541850.32975103 2.473841790000023 0.867165209999996 178.803330197
118 602975607.7281024 31541555.14975103 602975902.9081024 31541850.32975103 0.3761393850000161 0.9886195050000026 182.146097255
119 141737975.47814333 31541555.14975103 141738270.65814334 31541850.32975103 0.2807830759999774 0.34210774500002117 183.512251822
120 703302429.1473371 31541555.14975103 703302724.327337 31541850.32975103 2.0629308560000084 0.9165519889999985 184.136804668
121 55794556.165140994 31541555.14975103 55794851.34514099 31541850.32975103 0.3704274220000059 2.0872584140000185 187.117290793
122 269582307.11671776 31541555.14975103 269582602.29671776 31541850.32975103 0.2961915779999913 0.39181977699999493 189.576462041
123 168855362.09611407 31541555.14975103 168855657.27611408 31541850.32975103 0.6918980199999964 0.9443588299999988 190.265943642
124 207769507.75602904 31541555.14975103 207769802.93602905 31541850.32975103 0.5130857479999804 2.0716455539999856 191.903329497
125 431053238.4459214 31541555.14975103 431053533.6259214 31541850.32975103 0.3714267009999901 0.5827297709999755 194.490786164
126 441136235.2035078 31541555.14975103 441136530.3835078 31541850.32975103 0.40246153700002196 0.5320837929999982 195.447013541
127 303649079.4526168 31541555.14975103 303649374.6326168 31541850.32975103 0.7306312730000002 0.852326464000015 196.383566922
128 39347730.41304912 31541555.14975103 39348025.59304912 31541850.32975103 1.0499780880000174 1.2883870000000002 197.968357672
129 142846311.87355766 31541555.14975103 142846607.05355766 31541850.32975103 0.3535542300000145 3.0822939969999936 200.308236256
130 77450304.24966009 31541555.14975103 77450599.4296601 31541850.32975103 0.45674212299999795 0.4435708620000014 203.745888133
