"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 103.5066778058358 103.5066778058358 497.9866778058358 497.9866778058358 None None None
2 158.1831655316139 103.5066778058358 552.6631655316139 497.9866778058358 None None None
3 176.53587252679426 103.5066778058358 571.0158725267943 497.9866778058358 None None None
4 118.94031701127699 103.5066778058358 513.420317011277 497.9866778058358 None None None
5 234.5182279161911 103.5066778058358 628.9982279161911 497.9866778058358 None None None
6 109.43977127009413 103.5066778058358 503.91977127009415 497.9866778058358 None None None
7 176.6392934537796 103.5066778058358 571.1192934537796 497.9866778058358 None None None
8 114.31856988276928 103.5066778058358 508.7985698827693 497.9866778058358 None None None
9 210.4776416362938 103.5066778058358 604.9576416362938 497.9866778058358 None None None
10 54.54114292001981 54.54114292001981 449.0211429200198 449.0211429200198 None None None
11 289.24723435734245 54.54114292001981 683.7272343573425 449.0211429200198 0.7552249940000006 0.27878364499999986 0
12 198.2036554194567 54.54114292001981 592.6836554194567 449.0211429200198 0.7405076359999994 0.4100099960000003 5.72769484
13 64.95029421951085 54.54114292001981 459.43029421951087 449.0211429200198 0.8466984080000008 0.5887284839999998 6.880639209
14 183.38978433256875 54.54114292001981 577.8697843325688 449.0211429200198 0.2634209819999995 0.4710118520000002 8.317695833
15 230.1997074891833 54.54114292001981 624.6797074891833 449.0211429200198 0.3601382500000003 0.5127648499999999 9.054185962
16 369.7883328664186 54.54114292001981 764.2683328664186 449.0211429200198 0.36256259800000024 0.5147916509999995 9.929355801
17 106.4100072054124 54.54114292001981 500.8900072054124 449.0211429200198 0.42808199899999977 0.6264186130000002 10.809001548
18 405.54945858147653 54.54114292001981 800.0294585814765 449.0211429200198 0.25391839500000124 0.9878219349999995 11.865926663
19 207.81952929901172 54.54114292001981 602.2995292990117 449.0211429200198 0.6337399619999999 0.4608641060000007 13.1101529
20 103.64076545954504 54.54114292001981 498.12076545954505 449.0211429200198 0.4270722140000007 1.0882837640000016 14.206761318
21 222.01596801798837 54.54114292001981 616.4959680179884 449.0211429200198 0.2872092980000005 0.5109641699999994 15.725350689
22 185.60642250202068 54.54114292001981 580.0864225020207 449.0211429200198 0.37018485699999815 0.5875371549999997 16.526014129
23 149.4117790174929 54.54114292001981 543.8917790174929 449.0211429200198 0.27079238299999986 0.482352597000002 17.486000489
24 231.69537056742308 54.54114292001981 626.1753705674231 449.0211429200198 0.27084514700000284 0.45837804299999974 18.241319602
