"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b" acq_opt_time model_fit_time cum_iteration_time
1 819673902.1990948 819673902.1990948 819673281.0890948 819673281.0890948 None None None
2 291715405.80911994 291715405.80911994 291714784.6991199 291714784.6991199 None None None
3 104009025.34287126 104009025.34287126 104008404.23287126 104008404.23287126 None None None
4 540879542.1815953 104009025.34287126 540878921.0715953 104008404.23287126 None None None
5 147522969.80148354 104009025.34287126 147522348.69148353 104008404.23287126 None None None
6 93032501.40961316 93032501.40961316 93031880.29961316 93031880.29961316 None None None
7 324787416.7262031 93032501.40961316 324786795.61620307 93031880.29961316 None None None
8 88629664.92661314 88629664.92661314 88629043.81661314 88629043.81661314 None None None
9 3118638087.525959 88629664.92661314 3118637466.415959 88629043.81661314 None None None
10 502495561.6922813 88629664.92661314 502494940.5822813 88629043.81661314 None None None
11 112251706.45460588 88629664.92661314 112251085.34460588 88629043.81661314 0.33665572099999963 0.1474840799999999 0
12 104038624.65182725 88629664.92661314 104038003.54182725 88629043.81661314 0.5239924089999999 0.19805015200000042 4.524742259
13 393476740.7187925 88629664.92661314 393476119.6087925 88629043.81661314 0.2906379709999998 0.2838855150000006 5.247767266
14 202997989.24130255 88629664.92661314 202997368.13130254 88629043.81661314 0.6342474190000003 0.22936714300000016 5.823368915
15 99869203.54471879 88629664.92661314 99868582.43471879 88629043.81661314 0.8392911869999997 0.2828375319999994 6.688352999
16 4012076113.8817654 88629664.92661314 4012075492.771765 88629043.81661314 0.6253821350000006 0.22690742100000083 7.811160268
17 228845318.50499985 88629664.92661314 228844697.39499983 88629043.81661314 0.7823460430000004 0.2584822400000011 8.664115374
18 138928425.78620034 88629664.92661314 138927804.67620033 88629043.81661314 0.36944794200000075 0.5374401649999996 9.7059456
19 90828046.42846702 88629664.92661314 90827425.31846702 88629043.81661314 0.9668716699999997 0.5321250439999989 10.613970986
20 285997134.03598684 88629664.92661314 285996512.9259868 88629043.81661314 0.8975283899999997 0.5915722520000006 12.114040542
21 45119691.881088406 45119691.881088406 45119070.77108841 45119070.77108841 1.255334146000001 0.5584889509999993 13.604023206
22 89648673.67725544 45119691.881088406 89648052.56725544 45119070.77108841 0.6223876869999998 0.45560469199999964 15.418487729
23 69819368.51167056 45119691.881088406 69818747.40167056 45119070.77108841 1.1788496660000014 0.5243223140000026 16.497732948
24 172850868.74818152 45119691.881088406 172850247.6381815 45119070.77108841 1.1148922160000012 0.6130564400000011 18.202248334
25 93667157047.25746 45119691.881088406 93667156426.14746 45119070.77108841 0.9177914760000014 0.5471125520000015 19.93614834
26 10034191522.743494 45119691.881088406 10034190901.633493 45119070.77108841 0.6795874399999988 0.7800443210000019 21.402078563
27 3375167169.3752294 45119691.881088406 3375166548.265229 45119070.77108841 0.8454533700000013 0.5961288059999994 22.86296533
28 10363397138.51166 45119691.881088406 10363396517.401659 45119070.77108841 0.48837896500000255 0.6741941010000012 24.305806146
29 11523783071.927073 45119691.881088406 11523782450.817072 45119070.77108841 0.4431065940000032 0.7087609649999997 25.469732544
30 167534029.65790614 45119691.881088406 167533408.54790613 45119070.77108841 0.5120799480000002 0.5724972100000016 26.623527814
31 511253647.5896043 45119691.881088406 511253026.4796043 45119070.77108841 0.7279389510000023 0.8557022849999996 27.710502955
32 2493647912.753296 45119691.881088406 2493647291.643296 45119070.77108841 0.5194871680000013 0.8082174450000004 29.296266483
33 285835302.5347363 45119691.881088406 285834681.42473626 45119070.77108841 1.107271396999998 0.5979888729999985 30.625139608
34 18008885522.274216 45119691.881088406 18008884901.164215 45119070.77108841 0.6074044010000037 0.8863571030000017 32.33140057
35 142557112.00859267 45119691.881088406 142556490.89859265 45119070.77108841 0.5628423779999991 0.5717991369999993 33.826229762
36 5351760965.206034 45119691.881088406 5351760344.096034 45119070.77108841 1.180123352999999 0.7693057920000044 34.962159435
37 186377061.02740338 45119691.881088406 186376439.91740337 45119070.77108841 0.8261938970000031 0.574495547000005 36.913280144
38 116964433.24858256 45119691.881088406 116963812.13858256 45119070.77108841 0.828479803999997 0.5875724970000036 38.315293196
39 3003073963.126098 45119691.881088406 3003073342.016098 45119070.77108841 0.6745121000000012 0.611066239000003 39.732701809
40 1342756102.7559457 45119691.881088406 1342755481.6459458 45119070.77108841 0.7738976320000006 0.7025511000000009 41.020537889
